path,label,pred,prob_defect,group,cam_mean,cam_max,cam_p90,cam_entropy,cam_centroid_y,cam_centroid_x
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1315.jpeg,0,0,1.188082819680858e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1316.jpeg,0,0,0.0389673188328743,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1318.jpeg,0,0,2.847968971764203e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1323.jpeg,0,0,0.000169556326,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1326.jpeg,0,0,9.676829358795658e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1328.jpeg,0,0,0.000212347265915,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1331.jpeg,0,0,7.065800309646875e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1333.jpeg,0,0,2.9872477824710586e-08,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1334.jpeg,0,0,1.681019853094767e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1343.jpeg,0,0,3.717466938724101e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1347.jpeg,0,0,4.623299537342973e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1351.jpeg,0,0,3.788336107390933e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1368.jpeg,0,0,0.0382808223366737,TN,0.04835609346628189,0.9999998807907104,0.17483359575271606,8.84544852562562,143.8421480371971,182.26714795974226
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1376.jpeg,0,0,5.586703082371969e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1381.jpeg,0,0,0.0002196731511503,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1382.jpeg,0,0,0.0141156641766428,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1384.jpeg,0,0,4.1933307670660724e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1385.jpeg,0,0,3.095121201113216e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_14.jpeg,0,0,0.0003906236088369,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1415.jpeg,0,0,0.0005950360209681,TN,0.04292377829551697,0.9999998807907104,0.06570731103420258,8.401802643448546,132.91194020756947,192.87768947877024
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1420.jpeg,0,0,8.009144949028268e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1421.jpeg,0,0,0.0031419531442224,TN,0.07597842812538147,0.9999998807907104,0.3444957137107849,8.947690601227858,94.54847064668145,179.41336703326525
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1426.jpeg,0,0,0.0227689687162637,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1430.jpeg,0,0,0.000795557454694,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1431.jpeg,0,0,5.820041678816779e-06,TN,0.033724095672369,0.9999998807907104,0.0,8.109270935919774,92.02664262578658,16.83593898864164
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1438.jpeg,0,0,0.0110781760886311,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_16.jpeg,0,0,0.2324222922325134,TN,0.12737832963466644,0.9999998807907104,0.5144766569137573,9.463629006128826,124.5840350545593,168.60546604673758
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1865.jpeg,0,0,1.260199314856436e-05,TN,0.05407840013504028,0.9999998807907104,0.20718038082122803,8.853622231882893,180.8763939823965,57.85936337910794
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1891.jpeg,0,0,2.4806558940326795e-05,TN,0.05346819385886192,0.9999998807907104,0.17925505340099335,8.63716778184285,32.31126468487814,153.43872499495436
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1925.jpeg,0,0,7.055545574985445e-05,TN,0.031375445425510406,0.9999998807907104,0.016356321051716805,8.174319760461488,55.22113971550091,206.1640678651956
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_1958.jpeg,0,0,2.7761483778476762e-08,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2012.jpeg,0,0,8.54182815146487e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2272.jpeg,0,0,1.5954990885802545e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2273.jpeg,0,0,2.199799666868785e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2286.jpeg,0,0,1.3200774446886498e-06,TN,0.020408160984516144,0.9999998807907104,0.0,7.431941688868499,206.16406254110387,16.835937505328474
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2291.jpeg,0,0,3.3360645801394646e-08,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2303.jpeg,0,0,0.0002114103263011,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2311.jpeg,0,0,9.306886931881309e-05,TN,0.06558220833539963,0.9999998807907104,0.2699703276157379,8.936956429718292,181.8732526886581,62.2490771417876
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2330.jpeg,0,0,0.0381928421556949,TN,0.05872919037938118,0.9999998807907104,0.22005273401737213,8.850786327111614,104.07382963460375,181.82568759734454
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2340.jpeg,0,0,1.351102127955528e-05,TN,0.07956394553184509,0.9999998807907104,0.35075902938842773,8.850514025263097,150.75571244676738,192.13710154118513
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_235.jpeg,0,0,0.0048788501881062,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_238.jpeg,0,0,1.1614418326644229e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_239.jpeg,0,0,0.010574379004538,TN,0.062251344323158264,0.9999998807907104,0.24426200985908508,8.857935384130203,136.4020691735695,188.36511923743404
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_246.jpeg,0,0,0.0001091843078029,TN,0.021061182022094727,0.9999998807907104,0.0,7.932410196448296,79.4999960146612,175.4999912021766
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_259.jpeg,0,0,0.1157402172684669,TN,0.0902843251824379,0.9999998807907104,0.37461286783218384,9.261748731723562,135.48085760771536,167.7604392966188
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_268.jpeg,0,0,0.0098044406622648,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2686.jpeg,0,0,4.037295639136573e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2687.jpeg,0,0,0.0001384210772812,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2694.jpeg,0,0,6.493670662166551e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2698.jpeg,0,0,1.2632676771318074e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2699.jpeg,0,0,0.0023686636704951,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2700.jpeg,0,0,0.0001815458090277,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2707.jpeg,0,0,4.796054895450652e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2708.jpeg,0,0,1.2839406736020464e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2722.jpeg,0,0,0.0007020937628112,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2724.jpeg,0,0,0.0001310355437453,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2726.jpeg,0,0,2.691105692065321e-05,TN,0.05253538489341736,0.9999998807907104,0.18226060271263123,8.717581357359556,167.1669093258005,189.0780832470358
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2727.jpeg,0,0,0.0002186177734984,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2729.jpeg,0,0,1.8677574189496227e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2730.jpeg,0,0,0.0029639839194715,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2732.jpeg,0,0,0.0004245226155035,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2737.jpeg,0,0,0.00017248140648,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2752.jpeg,0,0,0.0138148460537195,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2754.jpeg,0,0,0.0006511608953587,TN,0.07717104256153107,0.9999998807907104,0.34942901134490967,9.040244384659163,186.10435554687527,83.1907699761642
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2755.jpeg,0,0,3.177414100719034e-07,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2758.jpeg,0,0,0.000754831067752,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2761.jpeg,0,0,4.83014046039898e-05,TN,0.06396850943565369,0.9999998807907104,0.2587336301803589,8.852517212567443,167.63606632963092,188.36963949273866
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2765.jpeg,0,0,0.0004847185336984,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2768.jpeg,0,0,1.2278147778488346e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2769.jpeg,0,0,4.430163971846923e-05,TN,0.02488226816058159,0.9999998807907104,0.0,7.967839435579417,206.16406692055776,74.07656346293211
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2784.jpeg,0,0,0.0134509019553661,TN,0.050835613161325455,0.9999998807907104,0.12367109209299088,8.575187148386865,192.2930411475187,106.27841374035518
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2786.jpeg,0,0,5.497174697666196e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2798.jpeg,0,0,2.085637424897868e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2801.jpeg,0,0,0.0039076269604265,TN,0.057322073727846146,0.9999998807907104,0.20142444968223572,8.717975717884443,102.60968754751084,186.7495508357428
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2803.jpeg,0,0,7.051246939226985e-05,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2805.jpeg,0,0,0.0004761081654578,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2807.jpeg,0,0,0.0001619637769181,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2810.jpeg,0,0,0.0022434815764427,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2829.jpeg,0,0,0.0006652637966908,TN,0.0,0.0,0.0,0.0,0.0,0.0
C:\Users\User\Documents\MyProject\Newworld\data\raw\casting_data\casting_data\test\ok_front\cast_ok_0_2831.jpeg,0,0,4.102935236005578e-06,TN,0.0,0.0,0.0,0.0,0.0,0.0
